"fullname","id","images/0","isQuote","isRetweet","likes","quotes","replies","retweets","text","timestamp","url","username","verified"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698416320692294125",,"false","false","2","0","1","0","is it because they associate bati w/pyjamas? my mum does that lol","2023-09-03T19:23:00.000Z","https://twitter.com/my_adhd_diaries/status/1698416320692294125","@my_adhd_diaries","false"
"Dice","1698416211124466004",,"false","false","0","0","0","0","Not sure how to ask this question

I'm interested in ADHD In children I was wondering how kids act with ADHD how do they act sort of thing 

I'm trying to work out something and not sure how it works 

If you know please let me know thanks 

Sorry if I've offended anyone","2023-09-03T19:22:00.000Z","https://twitter.com/Dicenoemergency/status/1698416211124466004","@Dicenoemergency","false"
"Chels","1698416159098536348",,"false","false","0","0","0","0","Oliver officially got his ADHD diagnosis…","2023-09-03T19:22:00.000Z","https://twitter.com/ChelsLouiseex/status/1698416159098536348","@ChelsLouiseex","false"
"Ally ( Alexandra) jones","1698416147534684521",,"false","false","1","0","0","0","😂😂😂🤣 how to scre me  get a pot of English mustard . Terrified  of the stuff,mum used to spoon feed it to me if I'd been bad  I hav adhd so alot when a kid  hahahaha psychological fear of it now","2023-09-03T19:22:00.000Z","https://twitter.com/Alexjones198723/status/1698416147534684521","@Alexjones198723","false"
"Mysitc! ERAS TOUR MOVIE 🩵","1698416099346592096",,"false","false","1","0","0","0","guys my sister has spoken The Crane Wives' music is ADHD coded apparently","2023-09-03T19:22:00.000Z","https://twitter.com/mystic_mushro0m/status/1698416099346592096","@mystic_mushro0m","false"
"katie","1698416085287014880",,"false","false","1","0","0","0","sadly my ADHD lets me cook NOTHING and i struggle to consume foods or drinks that don't give me instant gratification. long live the smoothie","2023-09-03T19:22:00.000Z","https://twitter.com/byourmidnights/status/1698416085287014880","@byourmidnights","false"
"Kristen, Shield of Emeria","1698416079465230530",,"false","false","1","0","0","0","Yeah! Whenever I’m at the mall I have this point where I realise I’m dreaming but then the other people at the mall realise I’m dreaming and then I have to escape. It’s the same ending each time but the mall is like idk procedurally generated almost? Apparently this is common too","2023-09-03T19:22:00.000Z","https://twitter.com/TheKristenEmily/status/1698416079465230530","@TheKristenEmily","false"
"Fay Stephenson","1698415788711977291",,"false","false","0","0","0","0","Yeah I have my 16 year old going to residential Army college on 1 Oct and trying not to think about it 🫣🫣🫣","2023-09-03T19:20:00.000Z","https://twitter.com/ADHDMenopauseMe/status/1698415788711977291","@ADHDMenopauseMe","false"
"🐮🐄","1698415746815046082",,"false","false","2","0","1","1","Insanely fucked that the camera just pans back like nothing happens.","2023-09-03T19:20:00.000Z","https://twitter.com/4cowsmoo/status/1698415746815046082","@4cowsmoo","false"
"🌿 mint","1698415731048636772",,"false","false","14","0","1","2","she’s not socially awkward but the way this fandom treats hu tao (adhd coded) makes me so uncomfortable 😭 like they call her annoying/weird bc of her adhd traits and not her unique personality","2023-09-03T19:20:00.000Z","https://twitter.com/mintflowerss/status/1698415731048636772","@mintflowerss","false"
"chopper","1698415710043607161",,"false","false","0","0","0","0","I have ADHD I like the most random shit and don't even remember liking that shit half the time. If your a like scourer'er your gonna have a interesting time lol.","2023-09-03T19:20:00.000Z","https://twitter.com/wayshegoes76/status/1698415710043607161","@wayshegoes76","false"
"Ted/Theo ☮️🍐 - Look! A squirrel!","1698415467189416317",,"false","false","0","0","0","0","A very farm girl look. Somehow I think you'd be completely out of your element at a farm! No offense intended. You'd be good at petting the animals. I'll give you that.","2023-09-03T19:19:00.000Z","https://twitter.com/TedHasADHD/status/1698415467189416317","@TedHasADHD","false"
"Cash AGCD ADHD truther","1698415437455794601",,"false","false","0","0","0","0","So based","2023-09-03T19:19:00.000Z","https://twitter.com/0ld_wollet/status/1698415437455794601","@0ld_wollet","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698415332858163593",,"false","false","2","0","0","0","yep yep","2023-09-03T19:19:00.000Z","https://twitter.com/my_adhd_diaries/status/1698415332858163593","@my_adhd_diaries","false"
"⸸ 𝕊𝕡𝕠𝕠𝕜𝕪 ⸸","1698415298247037229",,"false","false","0","0","1","0","His schools and the kids their bullying him fucked him up. 

He had teachers bully him too. Because he's ADHD and possibly bi-polar. But idk about the second one bc he never got checked. But I can see the signs. They even forced him into anger management which we believe didn't-","2023-09-03T19:18:00.000Z","https://twitter.com/SpookyyFairy/status/1698415298247037229","@SpookyyFairy","false"
"꧁ ✘ѕυzσ 〚 νιι✘ ꧂","1698415218626322670",,"false","false","1","0","1","0","I don't have adhd, but same
Talking about the same topic for a long time is lamee","2023-09-03T19:18:00.000Z","https://twitter.com/XiiZei_/status/1698415218626322670","@XiiZei_","false"
"Greysquirrel","1698415172182823132",,"false","false","2","0","0","0","When I was trying to enlist in the 90s, people with ADHD, ODD and Bipolar could enlist if they had been off meds for 5 years. Autism was considered permanent.","2023-09-03T19:18:00.000Z","https://twitter.com/Treerat93/status/1698415172182823132","@Treerat93","false"
"Khrom","1698415094936281336",,"false","false","3","0","1","0","Gender reveals should have died a long time ago","2023-09-03T19:18:00.000Z","https://twitter.com/Khrom3ium/status/1698415094936281336","@Khrom3ium","false"
"IvoDePivo","1698414909124665529",,"false","false","1","0","1","0","Many, but not all. Following the science would get one there, too. Then again, have realized I do have adhd, if that’s neurodivergent 🤷‍♂️. Do think you are 💯: not afraid to stand out (not gaf)","2023-09-03T19:17:00.000Z","https://twitter.com/de_pivo/status/1698414909124665529","@de_pivo","false"
"Goblin","1698414895094444418",,"false","false","3","0","1","0","the clip of Ritu and Elliot dancing is extremely important to me","2023-09-03T19:17:00.000Z","https://twitter.com/ADHDSithLord/status/1698414895094444418","@ADHDSithLord","false"
"The ADHD Muslim","1698414850970365953",,"false","false","2","0","0","0","True generally speaking, I maybe know only a handful of 50 year olds that are fit an have good character etc, 40 year olds on the other hand I do know plenty of","2023-09-03T19:17:00.000Z","https://twitter.com/AbuAfiaAK/status/1698414850970365953","@AbuAfiaAK","false"
"iHODL 🐙","1698414789905531216",,"false","false","3","0","0","0","Just spent 20 minutes looking for my usb security key so i could log into twitter after clearing my cache n cookies. 

It was on my desk the whole fucking time. ADHD IS A BITCH","2023-09-03T19:16:00.000Z","https://twitter.com/iH0DL/status/1698414789905531216","@iH0DL","true"
"avery","1698414759362568535",,"false","false","0","0","1","0","would adhd chai and adhd drinker cancel out? asking for a friend","2023-09-03T19:16:00.000Z","https://twitter.com/vrytwt/status/1698414759362568535","@vrytwt","false"
"Kitty J","1698414745248760315",,"false","false","0","0","0","0","I generally make pretty good choices on my own. While restricting my choices makes things easier for my ADHD, it isn’t helpful for when I’m having cravings and only want something specific. It also doesn’t help that the last few stays were prob due to my gallbladder 1st.","2023-09-03T19:16:00.000Z","https://twitter.com/69cckidsis/status/1698414745248760315","@69cckidsis","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698414720833724630",,"false","false","1","0","1","0","i can relate to the waiting on a train one in a desolate platform 😭 liminal space dreams are so common i see","2023-09-03T19:16:00.000Z","https://twitter.com/my_adhd_diaries/status/1698414720833724630","@my_adhd_diaries","false"
"Jahniqua 🌈🎗🦋","1698414608862662988",,"false","false","0","0","0","0","I work either little by little or all at once. There's no in between 😭 I have a lot of ADHD traits.","2023-09-03T19:16:00.000Z","https://twitter.com/simmonsjahniqua/status/1698414608862662988","@simmonsjahniqua","false"
"Kristen, Shield of Emeria","1698414304976921009",,"false","false","1","0","1","0","Annoyingly we actually solved the zombie problem one time but then it started back up again about 2 dreams later","2023-09-03T19:14:00.000Z","https://twitter.com/TheKristenEmily/status/1698414304976921009","@TheKristenEmily","false"
"Rea, pronouns in BIOS 🏳️‍⚧️👩🏽‍❤️‍👩🏼🪐","1698414167433023860",,"false","false","2","0","1","0","52 here 😳😳😳","2023-09-03T19:14:00.000Z","https://twitter.com/TherineSelene/status/1698414167433023860","@TherineSelene","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698414098566828306",,"false","false","1","0","0","0","Oh wait...I just realized that I've been lying to people about one of them for so long that I lied to myself when I calculated. 60 is a nice, round number.","2023-09-03T19:14:00.000Z","https://twitter.com/adhd_beans/status/1698414098566828306","@adhd_beans","false"
"レオเลโอ 😶‍🌫️🇫🇷read bio bf tweet ab me","1698414072545321333",,"false","false","0","0","0","0","also my english is ugly af that's why ppl don't understand what i post i mean idk it's maybe a mix btwn adhd autism anxiety and being french like choose a struggle 🤠🤠🤠🤠🤠🤠🤠🤠","2023-09-03T19:14:00.000Z","https://twitter.com/leowbxl/status/1698414072545321333","@leowbxl","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698414062558752909",,"false","false","1","0","1","0","Oh wait...I just realized that I've been lying to people about one of them for so long that I lied to myself when I calculated. 60 is a nice, round number.","2023-09-03T19:14:00.000Z","https://twitter.com/adhd_beans/status/1698414062558752909","@adhd_beans","false"
"Paperclip/Michel/Gold/Rose","1698414043889803666",,"false","false","1","0","1","0","And my adhd.

I can’t stick to a topic for the damn life of me","2023-09-03T19:13:00.000Z","https://twitter.com/th3_cl1ps/status/1698414043889803666","@th3_cl1ps","false"
"Ես լուսն եմ | მე ვარ მთვარე","1698413995756278020",,"false","false","1","0","1","0","They were not concentrated so they sent the adhd chai.","2023-09-03T19:13:00.000Z","https://twitter.com/poetglot/status/1698413995756278020","@poetglot","false"
"Kristen, Shield of Emeria","1698413953171308783",,"false","false","1","0","1","0","I have a couple of recurring dreams actually. Ones set in a mall with escalators; ones in a dystopian wasteland that sometimes has zombies; and one is at a train station. 

I just randomly get update dreams on no real schedule","2023-09-03T19:13:00.000Z","https://twitter.com/TheKristenEmily/status/1698413953171308783","@TheKristenEmily","false"
"Adam Parker","1698413926185078923",,"false","false","14","0","1","0","I have ADHD. I don’t need to experience Burning Man in a dusty/muddy desert in Nevada; it happens in my head every time I need to tie my shoe, do laundry, or fill out a form.","2023-09-03T19:13:00.000Z","https://twitter.com/akparker/status/1698413926185078923","@akparker","true"
"Dave","1698413912612299169",,"false","false","6","0","1","0","You need ADHD medication,  not 6 legendary college football games a week during every time slot","2023-09-03T19:13:00.000Z","https://twitter.com/manathedana/status/1698413912612299169","@manathedana","false"
"♡ 𝐴 𝑁 𝐸 𝑀 𝐼 𝐴 ♡","1698413828705284578",,"false","false","1","0","0","0","not autistic, not adhd, but still divergent even before going to that bizarre place","2023-09-03T19:13:00.000Z","https://twitter.com/anemiaxdd/status/1698413828705284578","@anemiaxdd","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698413755439169902",,"false","false","0","0","0","0","Thank you for the crushing reminder about my dreams. Always good to have a harsh reality check on a Sunday afternoon. 🤣","2023-09-03T19:12:00.000Z","https://twitter.com/adhd_beans/status/1698413755439169902","@adhd_beans","false"
"Jo Corvus ✒️📖🏳️‍🌈 🔞Disaster Puppy","1698413754008953123",,"false","false","1","0","0","0","These are absolutely what made me really focus. A lot of artists it will take me awhile to put their name to the art. (I hope that doesn't come across like I don't care. It's just ADHD brain.)

These are what made me go ""ENEA!""","2023-09-03T19:12:00.000Z","https://twitter.com/SnarkyRavenArt/status/1698413754008953123","@SnarkyRavenArt","false"
